id,invoiceNumber,shopCode,customerId,customerName,items,subtotalPKR,discountPKR,taxPKR,grandTotalPKR,paymentStatus,paymentMethod,cashierName,timestamp,date,createdAt
"sale_777p1g5ol","INV-BR-02-01200","BR-02","null","Walk-in Customer","[{""itemId"":""inv_qdga38wvk"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":2,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1100},{""itemId"":""inv_bz0obejcg"",""sku"":""GRO-RICE-5KG"",""name"":""Rice (5kg)"",""quantity"":3,""unitCostPKR"":1200,""unitRetailPKR"":1600,""discountPKR"":0,""totalPKR"":4800}]","5900","0","0","5900","paid","easypaisa","Kiran","2026-07-22T09:18:15.271Z","2026-07-22T09:18:15.271Z","2026-07-22T09:18:15.271Z"
"sale_4jplyc2n8","INV-MAIN-01226","MAIN","cust_qlj7qwfty","Waqas Ahmed","[{""itemId"":""inv_phven6on5"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":1,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":4900},{""itemId"":""inv_jhrm3gfjz"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":2,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":620},{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":1,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":480}]","6000","0","0","6000","unpaid","credit","Bilal","2026-07-22T08:58:49.272Z","2026-07-22T08:58:49.272Z","2026-07-22T08:58:49.272Z"
"sale_fgo5ypk83","INV-BR-02-01006","BR-02","null","Walk-in Customer","[{""itemId"":""inv_znl7k0j2v"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":4,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_mscv3c1mh"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":240},{""itemId"":""inv_khr0aa4k2"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200},{""itemId"":""inv_sq4b2e9ff"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":3,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":930},{""itemId"":""inv_ddhuhe1as"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":810}]","10620","0","0","10620","paid","easypaisa","Zainab","2026-07-22T07:52:13.264Z","2026-07-22T07:52:13.264Z","2026-07-22T07:52:13.264Z"
"sale_qn44s158c","INV-BR-03-01030","BR-03","null","Walk-in Customer","[{""itemId"":""inv_0ovwrqd77"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":1,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":1300},{""itemId"":""inv_oddsgnftg"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":4,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":440},{""itemId"":""inv_xr9jsb6k0"",""sku"":""ELE-EARBUDS"",""name"":""Wireless Earbuds"",""quantity"":3,""unitCostPKR"":1500,""unitRetailPKR"":2700,""discountPKR"":0,""totalPKR"":8100},{""itemId"":""inv_wlkp5t9a5"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":2,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":240},{""itemId"":""inv_jh6nxgkwf"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":3,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1080}]","11160","0","0","11160","paid","cash","Kiran","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z","2026-07-22T05:16:23.265Z"
"sale_rfh3bwip3","INV-MAIN-01303","MAIN","null","Walk-in Customer","[{""itemId"":""inv_ercwcfc3x"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":4,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_4rwrs9v5t"",""sku"":""BEV-CHOC-BAR"",""name"":""Chocolate Bar (50g)"",""quantity"":2,""unitCostPKR"":90,""unitRetailPKR"":130,""discountPKR"":0,""totalPKR"":260}]","2460","0","0","2460","paid","card","Zainab","2026-07-22T03:59:10.277Z","2026-07-22T03:59:10.277Z","2026-07-22T03:59:10.277Z"
"sale_g898zbmeo","INV-BR-03-01306","BR-03","cust_b4r1kj7eh","Rabia Ansari","[{""itemId"":""inv_vq8fxigci"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":4,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":4400},{""itemId"":""inv_m8mcvinfd"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":3,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1650},{""itemId"":""inv_7ctnjsgku"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":3,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":405},{""itemId"":""inv_88rzyv3j2"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310},{""itemId"":""inv_m8mcvinfd"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":2,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1100}]","7865","0","0","7865","paid","cash","Kamran","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z","2026-07-21T16:37:36.277Z"
"sale_yqya9ni23","INV-MAIN-01224","MAIN","cust_sajuoxown","Nida Malik","[{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":3,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_b11ytz7mb"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":2,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_0c4sg860u"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":2,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":960},{""itemId"":""inv_2b57qcgut"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":4,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":540}]","5140","271","0","4869","partial","card","Usman","2026-07-21T15:09:50.272Z","2026-07-21T15:09:50.272Z","2026-07-21T15:09:50.272Z"
"sale_c5bep2az1","INV-BR-03-01074","BR-03","null","Walk-in Customer","[{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200},{""itemId"":""inv_zdks3i1i4"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":4,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":840},{""itemId"":""inv_88rzyv3j2"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":4,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":1240}]","10720","0","0","10720","paid","easypaisa","Fatima","2026-07-21T13:14:37.266Z","2026-07-21T13:14:37.266Z","2026-07-21T13:14:37.266Z"
"sale_76mzm342b","INV-MAIN-01145","MAIN","null","Walk-in Customer","[{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":2,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":500},{""itemId"":""inv_s0ao57kh8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":3,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1650}]","2150","0","0","2150","unpaid","credit","Usman","2026-07-21T10:48:54.269Z","2026-07-21T10:48:54.269Z","2026-07-21T10:48:54.269Z"
"sale_a7wlphje4","INV-BR-03-01325","BR-03","null","Walk-in Customer","[{""itemId"":""inv_xyvolkp9x"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":3,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":660},{""itemId"":""inv_wlkp5t9a5"",""sku"":""PER-SOAP"",""name"":""Hand Soap (100g)"",""quantity"":1,""unitCostPKR"":80,""unitRetailPKR"":120,""discountPKR"":0,""totalPKR"":120},{""itemId"":""inv_c6z8kuvgi"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":1,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":480},{""itemId"":""inv_m8mcvinfd"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":1,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":550},{""itemId"":""inv_xr9jsb6k0"",""sku"":""ELE-EARBUDS"",""name"":""Wireless Earbuds"",""quantity"":4,""unitCostPKR"":1500,""unitRetailPKR"":2700,""discountPKR"":0,""totalPKR"":10800},{""itemId"":""inv_cldubxem5"",""sku"":""GRO-SUGAR-1KG"",""name"":""Sugar (1kg)"",""quantity"":2,""unitCostPKR"":140,""unitRetailPKR"":175,""discountPKR"":0,""totalPKR"":350}]","12960","0","0","12960","paid","cash","Ahmed","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z","2026-07-21T08:18:49.278Z"
"sale_9pz7le1hb","INV-BR-02-01075","BR-02","null","Walk-in Customer","[{""itemId"":""inv_l0wqs1fno"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":1,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":550},{""itemId"":""inv_b4vrl0utf"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":2,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":2200}]","2750","0","0","2750","unpaid","credit","Ali","2026-07-21T06:28:04.266Z","2026-07-21T06:28:04.266Z","2026-07-21T06:28:04.266Z"
"sale_t9p7wfsts","INV-MAIN-01267","MAIN","null","Walk-in Customer","[{""itemId"":""inv_x2dv8m15e"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":2,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":440},{""itemId"":""inv_jhrm3gfjz"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310},{""itemId"":""inv_jhrm3gfjz"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310},{""itemId"":""inv_sm5oyilt7"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":2,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":720}]","1780","0","0","1780","unpaid","credit","Sana","2026-07-21T04:16:04.273Z","2026-07-21T04:16:04.273Z","2026-07-21T04:16:04.273Z"
"sale_31u46qjv5","INV-BR-03-01049","BR-03","cust_qlj7qwfty","Waqas Ahmed","[{""itemId"":""inv_gat8o1idk"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":3,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":5100},{""itemId"":""inv_c6z8kuvgi"",""sku"":""PER-SHAMPOO-200ML"",""name"":""Shampoo (200ml)"",""quantity"":3,""unitCostPKR"":350,""unitRetailPKR"":480,""discountPKR"":0,""totalPKR"":1440},{""itemId"":""inv_cjilarfpj"",""sku"":""GRO-OIL-1L"",""name"":""Cooking Oil (1L)"",""quantity"":1,""unitCostPKR"":450,""unitRetailPKR"":580,""discountPKR"":0,""totalPKR"":580},{""itemId"":""inv_jh6nxgkwf"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":2,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":720}]","7840","0","0","7840","paid","easypaisa","Zainab","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z","2026-07-20T16:54:36.265Z"
"sale_vmiuyt5pu","INV-BR-03-01063","BR-03","null","Walk-in Customer","[{""itemId"":""inv_ed4vcngtw"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":2,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":9800},{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":1,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":280},{""itemId"":""inv_oddsgnftg"",""sku"":""BEV-WATER-1.5L"",""name"":""Mineral Water (1.5L)"",""quantity"":1,""unitCostPKR"":80,""unitRetailPKR"":110,""discountPKR"":0,""totalPKR"":110}]","10190","0","0","10190","paid","easypaisa","Ayesha","2026-07-20T16:02:13.265Z","2026-07-20T16:02:13.265Z","2026-07-20T16:02:13.265Z"
"sale_14dqh9tt4","INV-BR-02-01045","BR-02","null","Walk-in Customer","[{""itemId"":""inv_hjexzzjx1"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":2,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":270},{""itemId"":""inv_c4xeftub3"",""sku"":""BEV-COLA-1.5L"",""name"":""Cola Soft Drink (1.5L)"",""quantity"":3,""unitCostPKR"":150,""unitRetailPKR"":200,""discountPKR"":0,""totalPKR"":600}]","870","0","0","870","paid","card","Usman","2026-07-20T15:26:50.265Z","2026-07-20T15:26:50.265Z","2026-07-20T15:26:50.265Z"
"sale_cryviey6l","INV-BR-03-01289","BR-03","null","Walk-in Customer","[{""itemId"":""inv_jh6nxgkwf"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":3,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1080},{""itemId"":""inv_xr9jsb6k0"",""sku"":""ELE-EARBUDS"",""name"":""Wireless Earbuds"",""quantity"":2,""unitCostPKR"":1500,""unitRetailPKR"":2700,""discountPKR"":0,""totalPKR"":5400},{""itemId"":""inv_308ev2uws"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":4,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":1000}]","7480","0","0","7480","partial","card","Ayesha","2026-07-20T14:33:55.277Z","2026-07-20T14:33:55.277Z","2026-07-20T14:33:55.277Z"
"sale_y6fgmyw12","INV-BR-03-01100","BR-03","null","Walk-in Customer","[{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":4,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":1120},{""itemId"":""inv_zdks3i1i4"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":360}]","1480","0","0","1480","paid","easypaisa","Ali","2026-07-20T11:42:00.267Z","2026-07-20T11:42:00.267Z","2026-07-20T11:42:00.267Z"
"sale_xfjbiwqsg","INV-BR-02-01068","BR-02","cust_b4r1kj7eh","Rabia Ansari","[{""itemId"":""inv_ybky8kivg"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":3,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":14700},{""itemId"":""inv_ybky8kivg"",""sku"":""ELE-POWERBANK"",""name"":""Power Bank (10000mAh)"",""quantity"":2,""unitCostPKR"":3000,""unitRetailPKR"":4900,""discountPKR"":0,""totalPKR"":9800}]","24500","0","0","24500","unpaid","credit","Kiran","2026-07-20T10:22:49.265Z","2026-07-20T10:22:49.265Z","2026-07-20T10:22:49.265Z"
"sale_vhma9jwp1","INV-MAIN-01021","MAIN","null","Walk-in Customer","[{""itemId"":""inv_oeinh5eom"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":810},{""itemId"":""inv_oeinh5eom"",""sku"":""BEV-JUICE-1L"",""name"":""Mango Juice (1L)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":270,""discountPKR"":0,""totalPKR"":810}]","1620","299","0","1321","paid","easypaisa","Ali","2026-07-20T07:26:34.265Z","2026-07-20T07:26:34.265Z","2026-07-20T07:26:34.265Z"
"sale_bmhcnnjln","INV-BR-03-01202","BR-03","null","Walk-in Customer","[{""itemId"":""inv_0ovwrqd77"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":1,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":1300},{""itemId"":""inv_4cnzvgf66"",""sku"":""GRO-RICE-5KG"",""name"":""Rice (5kg)"",""quantity"":3,""unitCostPKR"":1200,""unitRetailPKR"":1600,""discountPKR"":0,""totalPKR"":4800},{""itemId"":""inv_hikai5yf2"",""sku"":""BEV-COLA-1.5L"",""name"":""Cola Soft Drink (1.5L)"",""quantity"":4,""unitCostPKR"":150,""unitRetailPKR"":200,""discountPKR"":0,""totalPKR"":800}]","6900","0","0","6900","paid","cash","Ayesha","2026-07-20T07:21:55.272Z","2026-07-20T07:21:55.272Z","2026-07-20T07:21:55.272Z"
"sale_x43hygbuh","INV-MAIN-01208","MAIN","cust_xx2zneuv4","Imran Sheikh","[{""itemId"":""inv_vm6nkodiv"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":4,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":6800},{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":4,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":1000},{""itemId"":""inv_ercwcfc3x"",""sku"":""PER-DETERGENT-1KG"",""name"":""Laundry Detergent (1kg)"",""quantity"":4,""unitCostPKR"":400,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_5t60tf453"",""sku"":""PER-TOOTHPASTE"",""name"":""Toothpaste (120g)"",""quantity"":1,""unitCostPKR"":180,""unitRetailPKR"":250,""discountPKR"":0,""totalPKR"":250},{""itemId"":""inv_s0ao57kh8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":2,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":1100},{""itemId"":""inv_79x52rwly"",""sku"":""GRO-RICE-5KG"",""name"":""Rice (5kg)"",""quantity"":1,""unitCostPKR"":1200,""unitRetailPKR"":1600,""discountPKR"":0,""totalPKR"":1600}]","12950","0","0","12950","paid","cash","Kiran","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z","2026-07-20T04:07:13.272Z"
"sale_v6wewh2mx","INV-BR-02-01007","BR-02","cust_zd32vzuhn","Fahad Khan","[{""itemId"":""inv_hjexzzjx1"",""sku"":""GRO-BISCUIT-FAM"",""name"":""Biscuits (Family Pack)"",""quantity"":2,""unitCostPKR"":100,""unitRetailPKR"":135,""discountPKR"":0,""totalPKR"":270},{""itemId"":""inv_5ik6k21w1"",""sku"":""ELE-USB-32GB"",""name"":""USB Flash Drive 32GB"",""quantity"":3,""unitCostPKR"":800,""unitRetailPKR"":1300,""discountPKR"":0,""totalPKR"":3900}]","4170","0","0","4170","paid","card","Ahmed","2026-07-19T15:33:39.264Z","2026-07-19T15:33:39.264Z","2026-07-19T15:33:39.264Z"
"sale_jtbpktdha","INV-BR-03-01280","BR-03","null","Walk-in Customer","[{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":4,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":1120},{""itemId"":""inv_vq8fxigci"",""sku"":""ELE-CHARGER"",""name"":""Wall Charger (18W)"",""quantity"":3,""unitCostPKR"":600,""unitRetailPKR"":1100,""discountPKR"":0,""totalPKR"":3300},{""itemId"":""inv_zdks3i1i4"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":360},{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":3,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":5400},{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":2,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":3600}]","13780","0","0","13780","paid","card","Usman","2026-07-19T11:37:47.273Z","2026-07-19T11:37:47.273Z","2026-07-19T11:37:47.273Z"
"sale_cauoz9y14","INV-BR-03-01092","BR-03","null","Walk-in Customer","[{""itemId"":""inv_b62z0zv7l"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":4,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":460},{""itemId"":""inv_wg7yce3t1"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":4,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":1120},{""itemId"":""inv_88rzyv3j2"",""sku"":""GRO-MILK-1L"",""name"":""Milk Pack (1L)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":310,""discountPKR"":0,""totalPKR"":310},{""itemId"":""inv_zdks3i1i4"",""sku"":""PER-FACEWASH"",""name"":""Face Wash (100ml)"",""quantity"":1,""unitCostPKR"":250,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":360},{""itemId"":""inv_xlpeh6yb8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":4,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":2200},{""itemId"":""inv_02t3q2dy8"",""sku"":""GRO-FLOUR-10KG"",""name"":""Wheat Flour (10kg)"",""quantity"":4,""unitCostPKR"":1400,""unitRetailPKR"":1800,""discountPKR"":0,""totalPKR"":7200}]","11650","0","0","11650","unpaid","credit","Usman","2026-07-19T09:41:57.266Z","2026-07-19T09:41:57.266Z","2026-07-19T09:41:57.266Z"
"sale_wle36vaee","INV-MAIN-01313","MAIN","cust_lvg0ljnkp","Ayesha Sheikh","[{""itemId"":""inv_egwj47t8n"",""sku"":""BEV-CHIPS-L"",""name"":""Potato Chips (Large)"",""quantity"":3,""unitCostPKR"":80,""unitRetailPKR"":115,""discountPKR"":0,""totalPKR"":345},{""itemId"":""inv_98y3cs1s5"",""sku"":""BEV-COLA-1.5L"",""name"":""Cola Soft Drink (1.5L)"",""quantity"":2,""unitCostPKR"":150,""unitRetailPKR"":200,""discountPKR"":0,""totalPKR"":400},{""itemId"":""inv_98y3cs1s5"",""sku"":""BEV-COLA-1.5L"",""name"":""Cola Soft Drink (1.5L)"",""quantity"":1,""unitCostPKR"":150,""unitRetailPKR"":200,""discountPKR"":0,""totalPKR"":200},{""itemId"":""inv_wbtqdpayd"",""sku"":""BEV-ENERGY-250ML"",""name"":""Energy Drink (250ml)"",""quantity"":3,""unitCostPKR"":200,""unitRetailPKR"":280,""discountPKR"":0,""totalPKR"":840},{""itemId"":""inv_o73bcwctf"",""sku"":""ELE-EARBUDS"",""name"":""Wireless Earbuds"",""quantity"":3,""unitCostPKR"":1500,""unitRetailPKR"":2700,""discountPKR"":0,""totalPKR"":8100}]","9885","193","0","9692","paid","card","Fahad","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z","2026-07-19T09:36:49.277Z"
"sale_il1jtlc25","INV-MAIN-01190","MAIN","null","Walk-in Customer","[{""itemId"":""inv_vm6nkodiv"",""sku"":""GRO-TEA-900G"",""name"":""Tea (900g)"",""quantity"":1,""unitCostPKR"":1300,""unitRetailPKR"":1700,""discountPKR"":0,""totalPKR"":1700},{""itemId"":""inv_s0ao57kh8"",""sku"":""ELE-CABLE-C"",""name"":""Type-C Charging Cable"",""quantity"":1,""unitCostPKR"":300,""unitRetailPKR"":550,""discountPKR"":0,""totalPKR"":550},{""itemId"":""inv_x2dv8m15e"",""sku"":""PER-TISSUE"",""name"":""Tissue Box (150s)"",""quantity"":3,""unitCostPKR"":160,""unitRetailPKR"":220,""discountPKR"":0,""totalPKR"":660},{""itemId"":""inv_uzbdu5m4b"",""sku"":""GRO-LENTIL-1KG"",""name"":""Daal Chana (1kg)"",""quantity"":3,""unitCostPKR"":280,""unitRetailPKR"":360,""discountPKR"":0,""totalPKR"":1080}]","3990","0","0","3990","paid","cash","Fahad","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z","2026-07-19T06:46:07.271Z"
